objectid,name,feattype,GEOID,tract_latitude,tract_longitude,lat,lon
19868,Charleston Municipal Golf Course,Golf Course,45019001901,+32.7470539,-079.9967682,32.7566076,-79.9947795
19878,Sand Dunes Club,Beach,45019004800,+32.7709494,-079.8311365,32.7568533,-79.8469188
19880,Station 16,Beach,45019004800,+32.7709494,-079.8311365,32.7569502,-79.8521994
19888,Station 13,Beach,45019004800,+32.7709494,-079.8311365,32.757354,-79.8570948
19928,Station 12,Beach,45019004800,+32.7709494,-079.8311365,32.7592371,-79.8588864
19929,Fort Moultrie National Monument,Park and Recreation Area,45019004800,+32.7709494,-079.8311365,32.7594134,-79.8575215
19956,J Marshall Stith Park,Park and Recreation Area,45019004800,+32.7709494,-079.8311365,32.761901,-79.839287
19957,J Marshall Smith Park,Amusement Park,45019004800,+32.7709494,-079.8311365,32.7619372,-79.8391472
19974,Sullivans Island Station 9,Beach,45019004800,+32.7709494,-079.8311365,32.7635744,-79.8629416
20041,Country Club of Charleston,Golf Course,45019001902,+32.7627874,-079.9653762,32.7653594,-79.9643884
20061,Wappoo Cut Boat Landing,Amusement Park,45019003000,+32.7772471,-079.9726864,32.7672787,-79.9738693
20071,Station 29 Sullivan's Island,Beach,45019004800,+32.7709494,-079.8311365,32.7675326,-79.8178699
20075,Plymouth Park,Park and Recreation Area,45019001901,+32.7470539,-079.9967682,32.7679344,-79.9926995
20088,White Point Garden,Park and Recreation Area,45019000200,+32.7707910,-079.9282235,32.7698262,-79.930176
20095,White Point Gardens,Park and Recreation Area,45019000200,+32.7707910,-079.9282235,32.770374,-79.932123
20110,Sullivans Island,Beach,45019004800,+32.7709494,-079.8311365,32.7714035,-79.8146555
20112,Station 32 Sullivan's Island,Beach,45019004800,+32.7709494,-079.8311365,32.7715008,-79.8146297
20113,The Calhoun Mansion,Amusement Park,45019000200,+32.7707910,-079.9282235,32.7715456,-79.9300849
20126,High Battery Park,Park and Recreation Area,45019000200,+32.7707910,-079.9282235,32.7723545,-79.9275668
20139,Cheney Park,Park and Recreation Area,45019000100,+32.7721636,-079.9406132,32.7733462,-79.9432415
20148,Hazel Parker Playground,Park and Recreation Area,45019000200,+32.7707910,-079.9282235,32.7741805,-79.9271243
20150,Horse Lot Park,Park and Recreation Area,45019000100,+32.7721636,-079.9406132,32.7743981,-79.941523
20156,Thomson Park,Beach,45019004800,+32.7709494,-079.8311365,32.774904,-79.8144687
20159,Breach Inlet,Beach,45019004800,+32.7709494,-079.8311365,32.774933,-79.8144327
20167,Joe Riley Waterfront Park,Park and Recreation Area,45019000200,+32.7707910,-079.9282235,32.775633,-79.925359
20168,Moultrie Playground,Amusement Park,45019000100,+32.7721636,-079.9406132,32.7756924,-79.9420374
20169,Rutledge and Broad Street,Park and Recreation Area,45019000100,+32.7721636,-079.9406132,32.7757441,-79.9397101
20171,New St Mini Park,Park and Recreation Area,45019000100,+32.7721636,-079.9406132,32.7758625,-79.9363126
20178,Lawrimore Park,Park and Recreation Area,45019000200,+32.7707910,-079.9282235,32.776755,-79.931153
20182,Colonial Lake,Park and Recreation Area,45019000100,+32.7721636,-079.9406132,32.7769485,-79.941127
20185,Washington Square,Park and Recreation Area,45019000200,+32.7707910,-079.9282235,32.7770154,-79.9305234
20209,Waterfront Park,Park and Recreation Area,45019000200,+32.7707910,-079.9282235,32.778976,-79.9254553
20212,Alberta Long Park,Park and Recreation Area,45019000500,+32.7792848,-079.9468711,32.7792011,-79.9478684
20218,Alhambra Hall,Amusement Park,45019004701,+32.7801651,-079.8675218,32.7796708,-79.8703517
20220,Alhambra Park,Amusement Park,45019004701,+32.7801651,-079.8675218,32.7799569,-79.869838
20225,Logan Street Triangle,Park and Recreation Area,45019000400,+32.7825377,-079.9353260,32.780275,-79.9363518
20235,Charleston Tennis Center,Park and Recreation Area,45019002802,+32.7748760,-080.0035774,32.7813842,-79.9954525
20240,Lucas Park,Park and Recreation Area,45019000500,+32.7792848,-079.9468711,32.7821334,-79.9469679
20247,Cannon Park,Park and Recreation Area,45019000500,+32.7792848,-079.9468711,32.7827844,-79.9439018
20248,The Old Village Landing,Park and Recreation Area,45019004701,+32.7801651,-079.8675218,32.7829177,-79.8603327
20256,Courtenay Square,Park and Recreation Area,45019000400,+32.7825377,-079.9353260,32.783516,-79.932091
20269,Walk On The Beach,Beach,45019004901,+32.7868965,-079.7864097,32.7841745,-79.7891803
20286,Public Beach Access,Beach,45019004901,+32.7868965,-079.7864097,32.7852603,-79.7878392
20289,Randolph Park,Park and Recreation Area,45019002802,+32.7748760,-080.0035774,32.785467,-80.0165467
20292,Theodora Park,Park and Recreation Area,45019005100,+32.7866809,-079.9264498,32.7859269,-79.9312163
20302,Marion Square,Park and Recreation Area,45019000700,+32.7893794,-079.9385460,32.7869051,-79.9356901
20306,Ansonborough Fields/concord Park,Amusement Park,45019005100,+32.7866809,-079.9264498,32.7871107,-79.9273891
20307,Edge Of America,Beach,45019004901,+32.7868965,-079.7864097,32.7871864,-79.7851624
20316,Gadsdenboro Park,Park and Recreation Area,45019005100,+32.7866809,-079.9264498,32.7877007,-79.9274593
20317,Patriots Point Links,Golf Course,45019004607,+32.7958351,-079.8922487,32.7877298,-79.8987201
20319,Isle Of Palms County Park,Beach,45019004901,+32.7868965,-079.7864097,32.7878066,-79.7868671
20326,Charleston Maritime Center,Park and Recreation Area,45019005100,+32.7866809,-079.9264498,32.7883234,-79.9252078
20329,Wragg Square,Park and Recreation Area,45019000700,+32.7893794,-079.9385460,32.7885209,-79.9347409
20330,East Bay - Calhoun Park,Park and Recreation Area,45019005100,+32.7866809,-079.9264498,32.7885891,-79.9295761
20334,East Bay/Calhoun Street Park,Park and Recreation Area,45019005100,+32.7866809,-079.9264498,32.7887771,-79.9295151
20335,Downtown Isle Of Palms,Beach,45019004901,+32.7868965,-079.7864097,32.788812,-79.7881019
20336,Brittlebank Park,Amusement Park,45019001100,+32.7905077,-079.9565809,32.7889888,-79.9597918
20337,Septima Clark Park,Park and Recreation Area,45019001100,+32.7905077,-079.9565809,32.7890068,-79.9513944
20341,Isle Of Palms 23Rd Ave Beach Access,Beach,45019004901,+32.7868965,-079.7864097,32.7891145,-79.7803974
20344,25Th Ave Beach Access,Beach,45019004901,+32.7868965,-079.7864097,32.7892173,-79.7774984
20347,Ackerman Dog Park,Park and Recreation Area,45019002900,+32.7894663,-079.9838555,32.7894656,-79.9898533
20354,Chapel Street Fountain Park,Park and Recreation Area,45019005100,+32.7866809,-079.9264498,32.7898658,-79.9337206
20359,Liberty Square,Park and Recreation Area,45019005100,+32.7866809,-079.9264498,32.7904173,-79.9263368
20362,Wragg Mall,Park and Recreation Area,45019000700,+32.7893794,-079.9385460,32.7905152,-79.9363404
20363,Tiedemann Park,Park and Recreation Area,45019005100,+32.7866809,-079.9264498,32.7905578,-79.9340012
20376,27Th Ave Beach Access,Beach,45019004901,+32.7868965,-079.7864097,32.791353,-79.775367
20380,Wls Aquatic Center,Beach,45019002900,+32.7894663,-079.9838555,32.7916351,-79.9994474
20381,Forest Park Playground,Amusement Park,45019002900,+32.7894663,-079.9838555,32.7916351,-79.9994474
20383,Caw Caw County Park,Park and Recreation Area,45019005800,+32.8077688,-080.1815928,32.7916572,-80.1978118
20387,Stoney Field,Park and Recreation Area,45019001100,+32.7905077,-079.9565809,32.7917463,-79.9583491
20389,Judith St Triangle,Park and Recreation Area,45019005100,+32.7866809,-079.9264498,32.7918218,-79.9336811
20390,Charlotte Street Park,Park and Recreation Area,45019005100,+32.7866809,-079.9264498,32.7918455,-79.9265138
20391,20Th Ave Iop,Beach,45019004901,+32.7868965,-079.7864097,32.7919264,-79.7766224
20396,Harmon Field,Amusement Park,45019001100,+32.7905077,-079.9565809,32.7922138,-79.9529129
20406,House Park,Park and Recreation Area,45019000900,+32.7976264,-079.9287806,32.7937485,-79.9347564
20408,Elliotborough Park and Community Garden,Park and Recreation Area,45019001000,+32.7919285,-079.9443325,32.7937641,-79.9470222
20410,Flag Park,Park and Recreation Area,45019000900,+32.7976264,-079.9287806,32.7938473,-79.9350728
20411,Swordfish Amusement,Amusement Park,45019004611,+32.7918747,-079.8300457,32.7938842,-79.8529052
20414,Iop Beach 35Th Street,Beach,45019004901,+32.7868965,-079.7864097,32.7941262,-79.7656124
20416,Mitchell Playground,Park and Recreation Area,45019005300,+32.8001609,-079.9443767,32.7942374,-79.9485432
20417,Patriots Point Athletics Complex,Park and Recreation Area,45019004607,+32.7958351,-079.8922487,32.794244,-79.902535
20420,America - Amherst Mini Park,Park and Recreation Area,45019000900,+32.7976264,-079.9287806,32.7944535,-79.9353907
20422,Jack Adams Tennis Center,Park and Recreation Area,45019001100,+32.7905077,-079.9565809,32.7946392,-79.955848
20427,Iop Rec Center Playground,Amusement Park,45019004901,+32.7868965,-079.7864097,32.7948669,-79.7756018
20434,St. Andrew's Parish Parks & Playground,Amusement Park,45019002702,+32.7926930,-080.0087214,32.7955405,-80.0015354
20439,Coming - Crosstown Park,Park and Recreation Area,45019005300,+32.8001609,-079.9443767,32.7958139,-79.9454273
20440,Hampstead Square,Park and Recreation Area,45019000900,+32.7976264,-079.9287806,32.7958474,-79.9364171
20445,Mall Playground,Park and Recreation Area,45019000900,+32.7976264,-079.9287806,32.7963504,-79.936651
20446,41St Ave Access,Beach,45019004901,+32.7868965,-079.7864097,32.796402,-79.757522
20448,East Hampstead Square Park - Sister Marguerite Conway Park,Park and Recreation Area,45019000900,+32.7976264,-079.9287806,32.7965869,-79.93601
20453,Allan Park,Park and Recreation Area,45019005200,+32.7984271,-079.9627055,32.7972567,-79.9528082
20455,3800 Block Isle Of Palms,Beach,45019004902,+32.8133989,-079.7351795,32.7975563,-79.7619331
20457,42Nd St Beach Access,Beach,45019004902,+32.8133989,-079.7351795,32.7976471,-79.7566794
20460,Isle of Palms,Beach,45019004902,+32.8133989,-079.7351795,32.7983637,-79.7497874
20466,Hampton Park,Amusement Park,45019005300,+32.8001609,-079.9443767,32.7987817,-79.9493948
20470,St. Julian Devine Community Center,Park and Recreation Area,45019000900,+32.7976264,-079.9287806,32.799157,-79.9356283
20476,Martin Park,Park and Recreation Area,45019005300,+32.8001609,-079.9443767,32.799754,-79.9396564
20488,McMahon Playground,Park and Recreation Area,45019005200,+32.7984271,-079.9627055,32.800753,-79.953705
20496,Gettin Wrecked Recreational Park,Park and Recreation Area,45019005300,+32.8001609,-079.9443767,32.8013549,-79.9492437
20497,My Iop Beach Spot At 49Th Avenue,Beach,45019004902,+32.8133989,-079.7351795,32.8014644,-79.7515237
20498,Mt. Pleasant Waterfront Park Playground,Amusement Park,45019004606,+32.8232078,-079.8820580,32.8015196,-79.9032131
20500,Carolina Bay Fire Pit,Beach,45019005600,+32.8010357,-080.0830664,32.8019315,-80.0788187
20528,Legare Waring House,Park and Recreation Area,45019002606,+32.8193670,-079.9780481,32.8039876,-79.9861939
20536,Lenevar Park,Park and Recreation Area,45019002605,+32.8034113,-079.9928200,32.8046869,-80.0026692
20540,Wild Dunes Harbor Golf Course,Golf Course,45019004902,+32.8133989,-079.7351795,32.8055393,-79.7386728
20541,Wild Dunes Beach,Beach,45019004902,+32.8133989,-079.7351795,32.8055393,-79.7386728
20544,Cool Blow Park/Simmmons Playground,Amusement Park,45019005400,+32.8200646,-079.9429888,32.806005,-79.944568
20551,Old Towne Creek County Park,Park and Recreation Area,45019002605,+32.8034113,-079.9928200,32.8068244,-79.9950147
20562,I-26 Linear Park,Park and Recreation Area,45019005400,+32.8200646,-079.9429888,32.8076268,-79.9479862
20567,Charles Towne Landing,Park and Recreation Area,45019002606,+32.8193670,-079.9780481,32.8081026,-79.9865792
20574,Corrine Jones Park,Amusement Park,45019001600,+32.8085921,-079.9624881,32.8088107,-79.9588394
20587,Summer House,Beach,45019004902,+32.8133989,-079.7351795,32.8099933,-79.7237635
20611,Seascape,Beach,45019004902,+32.8133989,-079.7351795,32.8118892,-79.7212712
20626,I'on Soccer Field & Park,Park and Recreation Area,45019004606,+32.8232078,-079.8820580,32.8132605,-79.8739723
20629,St Francis Labyrinth,Park and Recreation Area,45019002613,+32.8200495,-080.0433739,32.8135282,-80.0433766
20631,Wild Dunes-Links Course,Golf Course,45019004902,+32.8133989,-079.7351795,32.814065,-79.723044
20649,"Raubach, Sc",Beach,45019004902,+32.8133989,-079.7351795,32.8166051,-79.7223806
20651,I'On Village,Park and Recreation Area,45019004606,+32.8232078,-079.8820580,32.8166375,-79.8811625
20656,Mary Utsey Park,Park and Recreation Area,45019002604,+32.8222997,-080.0002429,32.8173119,-79.9984629
20666,Orange Grove Park,Park and Recreation Area,45019002604,+32.8222997,-080.0002429,32.817968,-79.99836
20685,Perserverance Square,Park and Recreation Area,45019004606,+32.8232078,-079.8820580,32.819427,-79.8803484
20696,West Ashley Park,Amusement Park,45019005600,+32.8010357,-080.0830664,32.8202569,-80.0589249
20800,Lake Warren State Park,Park and Recreation Area,45049920400,+32.7786383,-081.2056929,32.8317205,-81.1655046
20818,Northbridge Park,Park and Recreation Area,45019002604,+32.8222997,-080.0002429,32.8346572,-79.9865682
20882,Snee Farm Country Club,Golf Course,45019004612,+32.8352937,-079.8334709,32.8415273,-79.8194012
20892,Shadowmoss Plantation Golf Club,Golf Course,45019005700,+32.8683707,-080.1081651,32.8428372,-80.0750914
20904,Pirates Cove Playground,Amusement Park,45015020403,+32.8630475,-079.9189550,32.8441311,-79.9050664
20917,Sky Zone,Amusement Park,45019004614,+32.8596872,-079.8708533,32.84588,-79.876326
20919,Smythe Park,Park and Recreation Area,45015020403,+32.8630475,-079.9189550,32.8458934,-79.9081823
20967,Belle Hall Playground,Amusement Park,45019004614,+32.8596872,-079.8708533,32.8499382,-79.862876
21002,Drayton Hall Elementary Playground,Amusement Park,45019005700,+32.8683707,-080.1081651,32.8542275,-80.0717642
21003,Center Park,Amusement Park,45015020403,+32.8630475,-079.9189550,32.8542777,-79.9112597
21006,City Of Charleston Ashley River Road Bike Path,Park and Recreation Area,45019005700,+32.8683707,-080.1081651,32.855492,-80.07258
21012,Daniel Island Childrens Park,Park and Recreation Area,45015020403,+32.8630475,-079.9189550,32.8560906,-79.9031256
21019,Craig's Amusements,Amusement Park,45019003900,+32.8491452,-080.0158790,32.8563516,-80.0183553
21023,Evanston Beach Bingo,Amusement Park,45019003110,+32.8669862,-080.0576673,32.8565593,-80.0435539
21033,Etiwan Park,Amusement Park,45015020403,+32.8630475,-079.9189550,32.857916,-79.9157967
21044,Daniel Island Waterfront Park & Trails,Amusement Park,45015020403,+32.8630475,-079.9189550,32.8587052,-79.9053665
21062,Splash Island Water Park,Amusement Park,45019004614,+32.8596872,-079.8708533,32.8610202,-79.8326493
21077,Palmetto Islands County Park,Park and Recreation Area,45019004614,+32.8596872,-079.8708533,32.8627449,-79.8317979
21098,Governers Park,Park and Recreation Area,45015020403,+32.8630475,-079.9189550,32.8646324,-79.9008734
21100,Exchange Club of North Charleston,Amusement Park,45019003700,+32.8671057,-079.9825338,32.8647805,-79.9902351
21123,Mims Ammusement Operation,Amusement Park,45019003111,+32.8740625,-080.0295600,32.8675295,-80.0504092
21130,Riverfront Park,Park and Recreation Area,45019005500,+32.8532338,-079.9554747,32.8681728,-79.9693449
21133,Fellowship Road Park,Park and Recreation Area,45019003111,+32.8740625,-080.0295600,32.86841,-80.046956
21136,Blackbeard's Cove,Amusement Park,45019004609,+32.8538067,-079.7305349,32.869164,-79.7778331
21137,Charleston Fun Park,Amusement Park,45019004609,+32.8538067,-079.7305349,32.869164,-79.7778331
21138,Charleston National Golf Club,Golf Course,45019004609,+32.8538067,-079.7305349,32.869772,-79.767769
21149,Beach Bingo,Amusement Park,45019003700,+32.8671057,-079.9825338,32.8713938,-79.9954763
21168,Monkey Joe's - North Charleston,Amusement Park,45019003111,+32.8740625,-080.0295600,32.874912,-80.0226139
21175,Dogwood Hills Country Club,Golf Course,45029970300,+32.7969954,-080.7531345,32.8758566,-80.6888823
21188,Duck Pond,Amusement Park,45019003600,+32.8778634,-079.9842690,32.8780793,-79.9826959
21189,Quarterman Park,Park and Recreation Area,45019003600,+32.8778634,-079.9842690,32.8784295,-79.9802217
21194,Rivertowne Country Club,Golf Course,45019004608,+32.8973520,-079.7890349,32.8792044,-79.8243685
21215,Park Circle,Park and Recreation Area,45019003600,+32.8778634,-079.9842690,32.8814613,-79.9851464
21217,Mt Pleasant Town,Amusement Park,45019004608,+32.8973520,-079.7890349,32.881489,-79.7872431
21220,Park Circle Playground,Amusement Park,45019003600,+32.8778634,-079.9842690,32.8817973,-79.9848424
21241,Daniel Island Club,Golf Course,45015020403,+32.8630475,-079.9189550,32.8853147,-79.9051804
21242,Daniel Island Country Club,Golf Course,45015020403,+32.8630475,-079.9189550,32.8853147,-79.9051804
21287,RM Hendricks Park,Park and Recreation Area,45019003400,+32.8958105,-079.9746618,32.8917592,-79.9729024
21316,The Pointe At Rivertowne Dock,Beach,45019004608,+32.8973520,-079.7890349,32.899593,-79.836641
21340,Westvaco Park,Park and Recreation Area,45019003400,+32.8958105,-079.9746618,32.9032309,-79.9873655
21344,Bulls Bay Golf Club,Golf Course,45019005000,+33.0393507,-079.5734552,32.9036753,-79.7162003
21352,GloZone Fun Center,Amusement Park,45019003105,+32.9118630,-080.0314105,32.904444,-80.017848
21363,Wrenwoods at Charleston Air Force Base,Golf Course,45019003200,+32.8989988,-080.0497394,32.9058443,-80.0580264
21366,Wrenwoods Golf Course,Golf Course,45019003200,+32.8989988,-080.0497394,32.9060676,-80.0582046
21430,Dunes West Golf Club,Golf Course,45019004608,+32.8973520,-079.7890349,32.9177576,-79.7997317
21433,Frankie's Fun Park,Amusement Park,45035010818,+32.9256789,-080.1018839,32.9187127,-80.1081759
21434,Frankies Golfing Range,Golf Course,45035010818,+32.9256789,-080.1018839,32.9187127,-80.1081759
21440,Midland Park,Park and Recreation Area,45019003105,+32.9118630,-080.0314105,32.919711,-80.0391399
21483,Yeamans Hall Club,Golf Course,45015021000,+32.9304423,-079.9825020,32.9264284,-79.977795
21508,Hanahan Recreation Complex,Park and Recreation Area,45015020904,+32.9471998,-080.0320733,32.931495,-80.0249445
21516,John R Bettis Public Boat Landing,Park and Recreation Area,45015020904,+32.9471998,-080.0320733,32.9326643,-80.0225558
21524,Colleton County Recreation Center,Park and Recreation Area,45029970600,+32.8621886,-080.5963164,32.9350394,-80.6339408
21534,Coosaw Creek Country Club,Golf Course,45035010818,+32.9256789,-080.1018839,32.9362326,-80.109478
21535,Fairdale Country Club,Golf Course,45005970400,+32.8745690,-081.3241455,32.9363329,-81.2912387
21540,Hillsdale Park,Park and Recreation Area,45019003114,+32.9525906,-080.0509817,32.936623,-80.043098
21566,Carolina Ice Palace,Amusement Park,45019003114,+32.9525906,-080.0509817,32.940069,-80.047891
21594,The Play Area,Amusement Park,45019003114,+32.9525906,-080.0509817,32.9430235,-80.045997
21606,Wescott Country Club,Golf Course,45035010816,+32.9515227,-080.1346558,32.9455765,-80.1382041
21607,The Golf Club at Wescott Plantation,Golf Course,45035010816,+32.9515227,-080.1346558,32.9455908,-80.1381879
21612,Legend Oaks Plantation Golf Club,Golf Course,45035010801,+32.8955573,-080.2650986,32.9462739,-80.2329601
21623,Wescott Plantation,Golf Course,45035010816,+32.9515227,-080.1346558,32.9474968,-80.1253535
21626,Colonial Dorchester State Historic Site,Park and Recreation Area,45035010807,+32.9669501,-080.1860258,32.9475962,-80.1703361
21627,Herbert H Jessen Public Boat Landing,Park and Recreation Area,45035010808,+32.9763518,-080.1774487,32.9476834,-80.1644625
21634,Richard H. Rosebrock Park,Park and Recreation Area,45035010801,+32.8955573,-080.2650986,32.9483157,-80.2059649
21646,Fedex Ground,Park and Recreation Area,45015020812,+32.9414521,-080.0087427,32.9496649,-80.0086479
21669,Redbank Golf Course,Golf Course,45015020724,+32.9970058,-079.9666500,32.9524223,-79.9346903
21672,Redbank Plantation Golf Course,Golf Course,45015020724,+32.9970058,-079.9666500,32.9525141,-79.9348504
21678,Northwoods Park,Amusement Park,45019003114,+32.9525906,-080.0509817,32.952852,-80.0610308
21763,Locklear Park,Park and Recreation Area,45015020725,+32.9689219,-079.9853268,32.966206,-79.9851264
21799,Whirlin' Waters,Amusement Park,45019003115,+32.9798853,-080.0611887,32.9732317,-80.0532157
21823,Wannamaker Playground,Amusement Park,45019003115,+32.9798853,-080.0611887,32.9770463,-80.0513586
21825,Wannamaker County Park,Park and Recreation Area,45019003115,+32.9798853,-080.0611887,32.9771739,-80.0525073
21855,Greater Mount Zion Wright & Small Educational Cent,Amusement Park,45015020804,+32.9757600,-080.0134479,32.980415,-80.012001
21890,Oaks Golf & Country Club,Golf Course,45015020809,+32.9860445,-080.0239889,32.9848648,-80.0363234
21900,De Leon Amusements,Amusement Park,45015020809,+32.9860445,-080.0239889,32.9866436,-80.0338314
21955,Dogwood Park,Park and Recreation Area,45015020808,+32.9946875,-080.0183186,32.9978476,-80.0145321
21956,Summerville Country Club,Golf Course,45035010505,+32.9883521,-080.2059747,32.997934,-80.2017897
21960,Miler Country Club,Golf Course,45035010505,+32.9883521,-080.2059747,32.9981581,-80.2016095
21972,Parks Field,Park and Recreation Area,45035010605,+33.0070153,-080.2180399,33.0003776,-80.213945
21993,Crowfield Golf and Country Club,Golf Course,45015020721,+33.0040521,-080.0811448,33.0035994,-80.0773463
22005,Sandy Point Beach,Beach,45019005000,+33.0393507,-079.5734552,33.0060418,-79.4830773
22011,Middleton Park,Amusement Park,45015020722,+33.0056688,-080.0620665,33.0074766,-80.0574624
22015,James Allan Park,Park and Recreation Area,45035010606,+33.0100855,-080.1895729,33.0083864,-80.1986676
22018,Gahagan Park Playground,Amusement Park,45035010809,+32.9987250,-080.1662810,33.0090246,-80.1642623
22025,Goose Creek Recreation Commission,Amusement Park,45015020707,+33.0619117,-080.0440881,33.010669,-80.045744
22035,Feikel Field Sports Complex,Park and Recreation Area,45015020807,+33.0196636,-080.0132854,33.0124024,-80.0275085
22052,Eubanks Park,Park and Recreation Area,45015020707,+33.0619117,-080.0440881,33.014006,-80.0455576
22054,Laurel Street Park,Park and Recreation Area,45035010606,+33.0100855,-080.1895729,33.0148414,-80.1856076
22055,S and E Jump Castles,Amusement Park,45019003106,+33.0022955,-080.1401076,33.014849,-80.161216
22056,Saul Alexander Park,Park and Recreation Area,45035010606,+33.0100855,-080.1895729,33.0149645,-80.1854169
22061,Azalea Park,Park and Recreation Area,45035010606,+33.0100855,-080.1895729,33.0154062,-80.1804791
22093,Summerville Town Square And Park,Park and Recreation Area,45035010700,+33.0271006,-080.1731660,33.0195552,-80.1758099
22098,Hutchinson Square,Park and Recreation Area,45035010700,+33.0271006,-080.1731660,33.0196578,-80.175611
22120,Huger Playground,Amusement Park,45035010700,+33.0271006,-080.1731660,33.023558,-80.1842909
22121,Dennis Park,Park and Recreation Area,45015020806,+33.0181173,-080.0318503,33.0238574,-80.0345745
22150,Doty Park,Park and Recreation Area,45035010700,+33.0271006,-080.1731660,33.0278293,-80.1766918
22156,Tom Conley Park,Park and Recreation Area,45015020716,+33.0132704,-080.1087900,33.0286642,-80.1098804
22168,Pine Forest Country Club,Golf Course,45035010603,+33.0468783,-080.2171274,33.0300022,-80.2312774
22170,Fairfax Park,Park and Recreation Area,45015020719,+33.0289587,-080.0728450,33.0300176,-80.0590177
22174,Givhans Ferry State Park,Park and Recreation Area,45035010400,+33.0372476,-080.3509226,33.0305067,-80.389765
22200,Tomaka Playground,Amusement Park,45015020714,+33.0273185,-080.1382363,33.0347242,-80.1398097
22221,Destination Apocalypse,Amusement Park,45015020710,+33.0923660,-080.1901804,33.0369082,-80.1649569
22234,Buck Hall Boat Ramp,Park and Recreation Area,45019005000,+33.0393507,-079.5734552,33.038697,-79.5610879
22252,Nexton Park,Park and Recreation Area,45015020713,+33.0714364,-080.1305502,33.0404337,-80.1448618
22266,Brown Family Park,Park and Recreation Area,45015020713,+33.0714364,-080.1305502,33.042965,-80.14373
22274,Music In Motion Family Fun Center,Amusement Park,45015020717,+33.0290919,-080.0980921,33.0448404,-80.1061555
22364,Rivers Bridge State Historic Site,Park and Recreation Area,45009960400,+33.1236266,-080.9867065,33.0619496,-81.0903685
22369,Colleton State Park,Park and Recreation Area,45029970401,+33.0054202,-080.7171243,33.0629231,-80.6160919
22413,Francis Marion National Forest,Park and Recreation Area,45015020401,+33.1852078,-079.7254891,33.0746413,-79.762784
22469,Cypress Point Par 3,Golf Course,45015020707,+33.0619117,-080.0440881,33.0889751,-80.073193
22505,Carter Amusements,Amusement Park,45035010400,+33.0372476,-080.3509226,33.0959391,-80.3134693
22740,Francis Marion National Forest Huger Recreation Area,Park and Recreation Area,45015020401,+33.1852078,-079.7254891,33.133317,-79.8112362
22756,Francis Marion National Forest Cycle Trail Wambaw Swamp,Park and Recreation Area,45015020401,+33.1852078,-079.7254891,33.138341,-79.633389
22835,Berkeley Country Club,Golf Course,45015020600,+33.0870933,-079.9910086,33.154365,-80.014458
22908,St George Country Club,Golf Course,45035010200,+33.1882779,-080.5663258,33.166603,-80.552777
23026,Unity Park,Park and Recreation Area,45015020506,+33.1834737,-079.9987130,33.192745,-80.0066029
23034,Old Santee Canal Park,Park and Recreation Area,45015020506,+33.1834737,-079.9987130,33.1937247,-79.9724819
23197,Sweetwater Country Club,Golf Course,45011970500,+33.1776388,-081.3817810,33.2371378,-81.4161313
23276,Veterans Park,Park and Recreation Area,45011970300,+33.2731810,-081.3721662,33.2591376,-81.3781048
23297,Hatchery Wildlife Management Area,Park and Recreation Area,45015020101,+33.3435539,-080.1699561,33.2687114,-80.1038552
23379,Crestwood Country Club,Golf Course,45009960100,+33.3261599,-081.1667580,33.3003293,-81.1447713
23400,Holly Hill Country Club,Golf Course,45075010200,+33.3204311,-080.3922399,33.3076221,-80.3898219
23419,White Point Beach,Beach,45015020302,+33.3018139,-079.9643439,33.313193,-80.000473
23426,Pawpaw Country Club,Golf Course,45009960200,+33.2528574,-080.9598246,33.3156397,-81.0243612
23445,Roy Gilmore Park,Park and Recreation Area,45075010200,+33.3204311,-080.3922399,33.320169,-80.4143639
23449,John Harley Park,Park and Recreation Area,45003022100,+33.3147374,-081.8384557,33.320959,-81.782331
23495,Barnwell State Park,Park and Recreation Area,45011970200,+33.3685118,-081.2762976,33.329613,-81.3028997
23548,Jim and Lillie Golf Club,Golf Course,45003022100,+33.3147374,-081.8384557,33.3414206,-81.7871272
23578,Maryville Social Hall,Amusement Park,45043920700,+33.3167605,-079.3360395,33.3453505,-79.2968528
23642,Eastbay Park,Park and Recreation Area,45043920302,+33.3895567,-079.2722447,33.359355,-79.2772001
23650,Debordieu Beach South,Beach,45043920505,+33.3344415,-079.2103675,33.3619983,-79.1527285
23676,Joseph Rainey Park,Park and Recreation Area,45043920302,+33.3895567,-079.2722447,33.3683,-79.2862971
23730,On The Beach @ DeBordieu,Beach,45043920505,+33.3344415,-079.2103675,33.3754409,-79.1492614
23737,Debordieu Club,Golf Course,45043920505,+33.3344415,-079.2103675,33.376633,-79.163292
23753,St. Stephens Golf Course,Golf Course,45015020201,+33.3806007,-079.8905635,33.3801848,-79.9140001
23765,Debidue Beach,Beach,45043920505,+33.3344415,-079.2103675,33.382621,-79.147506
23823,By George Bingo,Amusement Park,45043920600,+33.3933217,-079.3306841,33.3909984,-79.2890747
23837,Williston Country Club,Golf Course,45011970100,+33.3910823,-081.3942081,33.393426,-81.4151107
23874,Town of Pawleys Island Beach,Beach,45043920505,+33.3344415,-079.2103675,33.3997783,-79.1383111
23883,Pawleys Island South End,Beach,45043920505,+33.3344415,-079.2103675,33.4007907,-79.1380105
23930,Sea Sails,Beach,45043920505,+33.3344415,-079.2103675,33.4092431,-79.1333197
23980,Redcliffe Plantation State Historic Site,Amusement Park,45003020901,+33.3899311,-081.8925725,33.4182429,-81.8684096
