NCESSCH,LEAID,LEANM05,SCHNAM05,LCITY05,LSTATE05,LATCOD,LONCOD,MLOCALE,ULOCALE,status05,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,DUTCH FORK HIGH,IRMO,SC,34.15144,-81.18797,4,41,1,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,LAKE MURRAY ELEMENTARY SCHOOL,CHAPIN,SC,34.13334,-81.28187,8,41,1,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,RIVER SPRINGS ELEMENTARY,IRMO,SC,34.13863,-81.18185,4,41,1,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,DUTCH FORK MIDDLE SCHOOL,IRMO,SC,34.15156,-81.18424,4,41,1,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,CHAPIN ELEMENTARY SCHOOL,CHAPIN,SC,34.13684,-81.34879,8,41,1,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,DUTCH FORK ELEMENTARY SCHOOL,IRMO,SC,34.10507,-81.1859,4,21,1,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,IRMO ELEMENTARY SCHOOL,IRMO,SC,34.0843,-81.18413,4,21,1,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,LEAPHART ELEMENTARY SCHOOL,COLUMBIA,SC,34.0525,-81.15779,4,21,1,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,SEVEN OAKS ELEMENTARY,COLUMBIA,SC,34.04189,-81.12759,4,21,1,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,IRMO MIDDLE,COLUMBIA,SC,34.06909,-81.17668,4,21,1,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,IRMO HIGH SCHOOL,COLUMBIA,SC,34.06884,-81.1726,2,21,1,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,BALLENTINE ELEMENTARY,IRMO,SC,34.13637,-81.23501,4,21,1,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,OAK POINTE ELEMENTARY SCHOOL,IRMO,SC,,,8,N,7,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,CROSS ROADS MIDDLE,COLUMBIA,SC,34.07645,-81.17815,2,21,1,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,CHAPIN HIGH SCHOOL,CHAPIN,SC,34.16774,-81.34145,8,41,1,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,NURSERY ROAD ELEMENTARY SCHOOL,COLUMBIA,SC,34.06141,-81.19074,4,21,1,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,HARBISON WEST ELEM SCHOOL,COLUMBIA,SC,34.08247,-81.16499,4,12,1,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,H. E. CORLEY ELEMENTARY,IRMO,SC,34.10676,-81.207,4,21,1,,,
4.50282E+11,4502820,LEXINGTON COUNTY SCHOOL DISTRICT 05,CHAPIN MIDDLE SCHOOL,CHAPIN,SC,34.14162,-81.34038,8,41,1,,,
4.50284E+11,4502840,MARION COUNTY TECHNICAL EDUCATION CENTER,MARION CTY. TECH. ED. CTR.,MULLINS,SC,34.18874,-79.32701,6,41,1,,,
4.50285E+11,4502850,MARION COUNTY SCHOOL DISTRICT 01,MARION INTERMEDIATE SCHOOL,MARION,SC,34.1962,-79.3714,6,41,1,,,
4.50285E+11,4502850,MARION COUNTY SCHOOL DISTRICT 01,EASTERLING PRIMARY,MARION,SC,34.18717,-79.39172,6,32,1,,,
4.50285E+11,4502850,MARION COUNTY SCHOOL DISTRICT 01,JOHNAKIN MIDDLE,MARION,SC,34.1871,-79.39139,6,32,1,,,
4.50285E+11,4502850,MARION COUNTY SCHOOL DISTRICT 01,MARION HIGH SCHOOL,MARION,SC,34.16271,-79.39637,6,32,1,,,
4.50288E+11,4502880,MARION COUNTY SCHOOL DISTRICT 02,MCCORMICK ELEMENTARY SCHOOL,MULLINS,SC,34.19266,-79.24557,7,41,1,,,
4.50288E+11,4502880,MARION COUNTY SCHOOL DISTRICT 02,NORTH MULLINS PRIMARY,MULLINS,SC,34.21992,-79.25793,6,32,1,,,
4.50288E+11,4502880,MARION COUNTY SCHOOL DISTRICT 02,PALMETTO ELEMENTARY/MIDDLE SCHOOL,MULLINS,SC,34.20686,-79.26685,7,32,1,,,
4.50288E+11,4502880,MARION COUNTY SCHOOL DISTRICT 02,MULLINS HIGH SCHOOL,MULLINS,SC,34.23628,-79.25582,6,41,1,,,
4.50297E+11,4502970,MARLBORO COUNTY SCHOOL DISTRICT,BLENHEIM ELEMENTARY/MIDDLE,BLENHEIM,SC,34.48685,-79.63799,7,42,1,,,
4.50297E+11,4502970,MARLBORO COUNTY SCHOOL DISTRICT,MARLBORO CO. SCHL OF DISCOVER,CLIO,SC,34.58449,-79.54944,7,42,1,,,
4.50297E+11,4502970,MARLBORO COUNTY SCHOOL DISTRICT,BENNETTSVILLE ELEMENTARY,BENNETTSVILLE,SC,34.63049,-79.68059,6,32,1,,,
4.50297E+11,4502970,MARLBORO COUNTY SCHOOL DISTRICT,BENNETTSVILLE PRIMARY,BENNETTSVILLE,SC,34.63485,-79.68389,6,32,1,,,
4.50297E+11,4502970,MARLBORO COUNTY SCHOOL DISTRICT,MCCOLL ELEMENTARY/MIDDLE,MCCOLL,SC,34.67156,-79.55211,6,32,1,,,
4.50297E+11,4502970,MARLBORO COUNTY SCHOOL DISTRICT,BENNETTSVILLE MIDDLE,BENNETTSVILLE,SC,34.62376,-79.6908,6,32,1,,,
4.50297E+11,4502970,MARLBORO COUNTY SCHOOL DISTRICT,CLIO ELEM\MIDDLE SCHOOL,CLIO,SC,34.56949,-79.53765,7,42,1,,,
4.50297E+11,4502970,MARLBORO COUNTY SCHOOL DISTRICT,WALLACE ELEMENTARY/MIDDLE,WALLACE,SC,34.7145,-79.83176,7,41,1,,,
4.50297E+11,4502970,MARLBORO COUNTY SCHOOL DISTRICT,MARLBORO COUNTY HIGH SCHOOL,BENNETTSVILLE,SC,34.6189,-79.6635,6,41,1,,,
4.503E+11,4503000,MCCORMICK COUNTY SCHOOL DISTRICT,LOOP CHARTER SCHOOL,MCCORMICK,SC,,,N,N,2,,,
4.503E+11,4503000,MCCORMICK COUNTY SCHOOL DISTRICT,MCCORMICK CHALLENGE ACADEMY,MCCORMICK,SC,,,N,N,2,,,
4.503E+11,4503000,MCCORMICK COUNTY SCHOOL DISTRICT,MCCORMICK ELEMENTARY SCHOOL,MCCORMICK,SC,33.9143,-82.28924,7,42,1,,,
4.503E+11,4503000,MCCORMICK COUNTY SCHOOL DISTRICT,MCCORMICK MIDDLE SCHOOL,MCCORMICK,SC,33.91419,-82.28303,7,42,1,,,
4.503E+11,4503000,MCCORMICK COUNTY SCHOOL DISTRICT,MCCORMICK HIGH SCHOOL,MCCORMICK,SC,33.91289,-82.30838,7,42,1,,,
4.50303E+11,4503030,NEWBERRY COUNTY SCHOOL DISTRICT,WHITMIRE COMMUNITY ELEMENTARY SCHOOL,WHITMIRE,SC,34.4771,-81.63384,7,43,1,,,
4.50303E+11,4503030,NEWBERRY COUNTY SCHOOL DISTRICT,BOUNDARY STREET ELEMENTARY,NEWBERRY,SC,34.27307,-81.61719,6,32,1,,,
4.50303E+11,4503030,NEWBERRY COUNTY SCHOOL DISTRICT,LITTLE MOUNTAIN ELEMENTARY,LITTLE MOUNTAIN,SC,34.19321,-81.41455,7,42,1,,,
4.50303E+11,4503030,NEWBERRY COUNTY SCHOOL DISTRICT,REUBEN ELEMENTARY SCHOOL,NEWBERRY,SC,34.2354,-81.72092,7,42,1,,,
4.50303E+11,4503030,NEWBERRY COUNTY SCHOOL DISTRICT,NEWBERRY ELEMENTARY,NEWBERRY,SC,34.27927,-81.62285,6,32,1,,,
4.50303E+11,4503030,NEWBERRY COUNTY SCHOOL DISTRICT,MID-CAROLINA HIGH SCHOOL,PROSPERITY,SC,34.21145,-81.47475,7,42,1,,,
4.50303E+11,4503030,NEWBERRY COUNTY SCHOOL DISTRICT,WHITMIRE COMMUNITY HIGH SCHOOL,WHITMIRE,SC,34.5028,-81.60892,7,43,1,,,
4.50303E+11,4503030,NEWBERRY COUNTY SCHOOL DISTRICT,NEWBERRY VOC CENTER,NEWBERRY,SC,34.28331,-81.57817,7,41,1,,,
4.50303E+11,4503030,NEWBERRY COUNTY SCHOOL DISTRICT,GALLMAN ELEMENTARY SCHOOL,NEWBERRY,SC,34.2661,-81.62218,6,32,1,,,
4.50303E+11,4503030,NEWBERRY COUNTY SCHOOL DISTRICT,POMARIA/GARMANY EL SCHOOL,POMARIA,SC,34.27711,-81.42989,7,42,1,,,
4.50303E+11,4503030,NEWBERRY COUNTY SCHOOL DISTRICT,MID CAROLINA MIDDLE,PROSPERITY,SC,34.21178,-81.47539,7,42,1,,,
4.50303E+11,4503030,NEWBERRY COUNTY SCHOOL DISTRICT,NEWBERRY MIDDLE SCHOOL,NEWBERRY,SC,34.27912,-81.6248,6,32,1,,,
4.50303E+11,4503030,NEWBERRY COUNTY SCHOOL DISTRICT,NEWBERRY HIGH SCHOOL,NEWBERRY,SC,34.28326,-81.57952,6,32,1,,,
4.50303E+11,4503030,NEWBERRY COUNTY SCHOOL DISTRICT,PROSPERITY-RIKARD ELEMENTARY,PROSPERITY,SC,34.21207,-81.52215,7,42,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,FAIR-OAK ELEMENTARY SCHOOL,WESTMINSTER,SC,34.58133,-83.02255,7,42,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,ORCHARD PARK ELEMENTARY,WESTMINISTER,SC,34.6688,-83.1123,7,42,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,KEOWEE ELEMENTARY,SENECA,SC,34.79328,-82.96533,7,42,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,NORTHSIDE ELEMENTARY SCHOOL,SENECA,SC,34.69397,-82.95555,6,31,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,JAMES M. BROWN ELEMENTARY,WALHALLA,SC,34.76573,-83.08067,6,32,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,RAVENEL ELEMENTARY,SENECA,SC,34.68696,-82.90161,7,31,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,KELLETT ELEMENTARY SCHOOL,SENECA,SC,34.6777,-82.95874,6,31,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,TAMASEE-SALEM ELEMENTARY SCHOOL,TAMASSEE,SC,34.88836,-83.01302,7,42,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,WALHALLA ELEMENTARY SCHOOL,WALHALLA,SC,34.777,-83.02949,6,41,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,WESTMINSTER ELEMENTARY SCHOOL,WESTMINSTER,SC,34.67656,-83.08637,7,42,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,TAMASSEE SALEM HIGH,SALEM,SC,34.88975,-82.98047,7,42,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,SENECA SENIOR HIGH SCHOOL,SENECA,SC,34.67708,-82.98848,6,31,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,WALHALLA SENIOR HIGH SCHOOL,WALHALLA,SC,34.78347,-83.05544,6,32,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,FRED P. HAMILTON CAREER CTR,SENECA,SC,34.71225,-82.98957,7,41,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,WALHALLA MIDDLE SCHOOL,WALHALLA,SC,34.78445,-83.05549,6,32,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,WEST-OAK SR HIGH,WESTMINSTER,SC,34.62066,-83.05165,7,42,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,OAKWAY MIDDLE SCHOOL,WESTMINSTER,SC,34.59819,-83.02549,7,42,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,WESTMINSTER MIDDLE,WESTMINSTER,SC,34.67617,-83.09073,7,42,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,TAMASSEE-SALEM MIDDLE,SALEM,SC,34.88975,-82.98047,7,42,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,CODE ELEMENTARY,SENECA,SC,34.68162,-82.94143,6,31,1,,,
4.50306E+11,4503060,OCONEE COUNTY SCHOOL DISTRICT,SENECA MIDDLE SCHOOL,SENECA,SC,34.67373,-82.97141,7,31,1,,,
4.50315E+11,4503150,ORANGEBURG COUNTY SCHOOL DISTRICT 03,HOLLY HILL ELEMENTARY SCHOOL,HOLLY HILL,SC,33.33183,-80.42134,7,42,1,,,
4.50315E+11,4503150,ORANGEBURG COUNTY SCHOOL DISTRICT 03,VANCE-PROVIDENCE ELEMENTARY,VANCE,SC,33.43071,-80.42159,7,43,1,,,
4.50315E+11,4503150,ORANGEBURG COUNTY SCHOOL DISTRICT 03,ELLOREE ELEMENTARY SCHOOL,ELLOREE,SC,33.52583,-80.58823,7,43,1,,,
4.50315E+11,4503150,ORANGEBURG COUNTY SCHOOL DISTRICT 03,LAKE MARION HIGH SCHOOL,HOLLY HILL,SC,33.32028,-80.40155,7,42,1,,,
4.50315E+11,4503150,ORANGEBURG COUNTY SCHOOL DISTRICT 03,HOLLY HILL MIDDLE SCHOOL,HOLLY HILL,SC,33.32547,-80.41506,7,42,1,,,
4.50315E+11,4503150,ORANGEBURG COUNTY SCHOOL DISTRICT 03,ST JAMES-GAILLARD ELEMENTARY,EUTAWVILLE,SC,33.38916,-80.33451,7,42,1,,,
4.50318E+11,4503180,ORANGEBURG COUNTY SCHOOL DISTRICT 04,EDISTO ELEMENTARY SCHOOL,CORDOVA,SC,33.46746,-80.95818,7,42,1,,,
4.50318E+11,4503180,ORANGEBURG COUNTY SCHOOL DISTRICT 04,HUNTER-KINARD-TYLER HIGH SCHOOL,NEESES,SC,33.47421,-81.18471,7,43,1,,,
4.50318E+11,4503180,ORANGEBURG COUNTY SCHOOL DISTRICT 04,HUNTER-KINARD-TYLER ELEMENTARY,"NEESES,",SC,33.47421,-81.18471,7,43,1,,,
4.50318E+11,4503180,ORANGEBURG COUNTY SCHOOL DISTRICT 04,EDISTO PRIMARY SCHOOL,CORDOVA,SC,33.4335,-80.91577,7,41,1,,,
4.50318E+11,4503180,ORANGEBURG COUNTY SCHOOL DISTRICT 04,CARVER-EDISTO MIDDLE SCHOOL,CORDOVA,SC,33.3959,-80.9574,7,42,1,,,
4.50318E+11,4503180,ORANGEBURG COUNTY SCHOOL DISTRICT 04,EDISTO HIGH SCHOOL,CORDOVA,SC,33.4431,-80.9385,7,42,1,,,
4.50318E+11,4503180,ORANGEBURG COUNTY SCHOOL DISTRICT 04,LOCKETT ELEMENTARY SCHOOL,BRANCHVILLE,SC,33.24521,-80.79117,7,43,1,,,
4.50318E+11,4503180,ORANGEBURG COUNTY SCHOOL DISTRICT 04,BRANCHVILLE HIGH SCHOOL,BRANCHVILLE,SC,33.24521,-80.79117,7,43,1,,,
4.50321E+11,4503210,ORANGEBURG COUNTY SCHOOL DISTRICT 05,BETHUNE-BOWMAN ELEMENTARY,BOWMAN,SC,33.3496,-80.6489,7,43,1,,,
4.50321E+11,4503210,ORANGEBURG COUNTY SCHOOL DISTRICT 05,BETHUNE-BOWMAN MIDDLE HIGH,BOWMAN,SC,33.32838,-80.71782,7,43,1,,,
4.50321E+11,4503210,ORANGEBURG COUNTY SCHOOL DISTRICT 05,MARSHALL ELEMENTARY SCHOOL,ORANGEBURG,SC,33.52049,-80.86008,6,32,1,,,
4.50321E+11,4503210,ORANGEBURG COUNTY SCHOOL DISTRICT 05,MELLICHAMP ELEMENTARY,ORANGEBURG,SC,33.47216,-80.85678,6,32,1,,,
4.50321E+11,4503210,ORANGEBURG COUNTY SCHOOL DISTRICT 05,BROOKDALE ELEMENTARYL,ORANGEBURG,SC,33.51545,-80.84198,6,32,1,,,
4.50321E+11,4503210,ORANGEBURG COUNTY SCHOOL DISTRICT 05,RIVELON ELEMENTARY SCHOOL,ORANGEBURG,SC,33.46022,-80.92007,6,41,1,,,
4.50321E+11,4503210,ORANGEBURG COUNTY SCHOOL DISTRICT 05,SHERIDAN ELEMENTARY SCHOOL,ORANGEBURG,SC,33.51603,-80.86796,6,32,1,,,
4.50321E+11,4503210,ORANGEBURG COUNTY SCHOOL DISTRICT 05,WHITTAKER ELEMENTARY,ORANGEBURG,SC,33.49278,-80.8345,6,32,1,,,
4.50321E+11,4503210,ORANGEBURG COUNTY SCHOOL DISTRICT 05,ORANGEBURG WILKINSON SENIOR HIGH,ORANGEBURG,SC,33.52176,-80.83368,6,41,1,,,
4.50321E+11,4503210,ORANGEBURG COUNTY SCHOOL DISTRICT 05,DOVER ELEMENTARY SCHOOL,NORTH,SC,33.6226,-81.0944,7,42,1,,,
4.50321E+11,4503210,ORANGEBURG COUNTY SCHOOL DISTRICT 05,NORTH HIGH SCHOOL,NORTH,SC,33.61913,-81.10606,7,42,1,,,
4.50321E+11,4503210,ORANGEBURG COUNTY SCHOOL DISTRICT 05,ORANGEBURG TECHNOLOGY CENTER,ORANGEBURG,SC,33.53453,-80.83573,6,41,1,,,
4.50321E+11,4503210,ORANGEBURG COUNTY SCHOOL DISTRICT 05,ROBERT E. HOWARD MIDDLE,ORANGEBURG,SC,33.49912,-80.83994,6,32,1,,,
4.50321E+11,4503210,ORANGEBURG COUNTY SCHOOL DISTRICT 05,WILLIAM J. CLARK MIDDLE,ORANGEBURG,SC,33.50688,-80.86426,6,32,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,AMBLER ELEMENTARY SCHOOL,PICKENS,SC,34.95703,-82.66199,8,41,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,CENTRAL ELEMENTARY SCHOOL,CENTRAL,SC,34.74172,-82.77525,8,31,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,CROSSWELL ELEMENTARY,EASLEY,SC,34.84923,-82.52579,4,21,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,DACUSVILLE ELEMENTARY SCHOOL,EASLEY,SC,34.93694,-82.55738,8,41,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,EAST END ELEMENTARY SCHOOL,EASLEY,SC,34.82742,-82.59455,4,21,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,FOREST ACRES ELEMENTARY,EASLEY,SC,34.81474,-82.5727,4,21,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,HAGOOD ELEMENTARY,PICKENS,SC,34.89763,-82.70161,4,21,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,HOLLY SPRINGS ELEMENTARY,PICKENS,SC,34.96976,-82.75424,8,42,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,A R LEWIS ELEMENTARY,PICKENS,SC,34.90035,-82.79313,8,41,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,LIBERTY ELEMENTARY SCHOOL,LIBERTY,SC,34.78862,-82.70167,8,41,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,CLEMSON ELEMENTARY SCHOOL,CLEMSON,SC,34.68607,-82.80723,4,31,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,PICKENS ELEMENTARY,PICKENS,SC,34.87592,-82.70065,4,21,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,SIX MILE ELEMENTARY,SIX MILE,SC,34.82141,-82.80911,8,42,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,WEST END ELEMENTARY,EASLEY,SC,34.8081,-82.60219,4,21,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,MCKISSICK ELEMENTARY SCHOOL,EASLEY,SC,34.84683,-82.60914,8,41,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,DACUSVILLE MIDDLE SCHOOL,EASLEY,SC,34.92106,-82.54259,8,41,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,R C EDWARDS MIDDLE SCHOOL,CENTRAL,SC,34.73427,-82.8212,8,41,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,RICHARD H. GETTYS MIDDLE,EASLEY,SC,34.83179,-82.58215,4,21,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,D W DANIEL HIGH SCHOOL,CENTRAL,SC,34.73077,-82.8304,8,41,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,EASLEY HIGH SCHOOL,EASLEY,SC,34.82329,-82.60179,4,21,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,LIBERTY HIGH SCHOOL,LIBERTY,SC,34.78673,-82.70758,4,21,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,PICKENS SR HIGH,PICKENS,SC,34.88921,-82.70067,4,21,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,B J SKELTON CAREER CENTER,EASLEY,SC,34.83985,-82.66633,8,41,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,PICKENS MIDDLE SCHOOL,PICKENS,SC,34.89823,-82.70146,4,21,1,,,
4.50333E+11,4503330,PICKENS COUNTY SCHOOL DISTRICT,LIBERTY MIDDLE SCHOOL,LIBERTY,SC,34.78723,-82.69858,4,21,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,CARVER-LYON ELEMENTARY SCHOOL,COLUMBIA,SC,34.01885,-81.01754,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,BURTON-PACK ELEMENTARY SCHOOL,COLUMBIA,SC,34.04609,-81.00703,4,21,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,PINE GROVE ELEMENTARY SCHOOL,COLUMBIA,SC,33.98112,-80.99287,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,SOUTHEAST MIDDLE SCHOOL,HOPKINS,SC,33.94426,-80.84341,8,41,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,WATKINS-NANCE ELEMENTARY,COLUMBIA,SC,34.02979,-81.01514,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,FOREST HEIGHTS ELEMENTARY,COLUMBIA,SC,34.09517,-81.05585,2,21,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,BROCKMAN SCHOOL,COLUMBIA,SC,34.02592,-80.97406,4,21,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,ARDEN ELEMENTARY,COLUMBIA,SC,34.05047,-81.02197,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,BRADLEY ELEMENTARY,COLUMBIA,SC,34.03011,-80.99324,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,BRENNEN ELEMENTARY,COLUMBIA,SC,34.0002,-80.97702,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,ANNIE BURNSIDE ELEMENTARY,COLUMBIA,SC,33.96935,-80.93805,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,GADSDEN ELEMENTARY SCHOOL,GADSDEN,SC,33.85332,-80.76805,8,42,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,A. J. LEWIS GREENVIEW ELEMENTARY,COLUMBIA,SC,34.06938,-80.99313,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,HOPKINS ELEMENTARY SCHOOL,HOPKINS,SC,33.91062,-80.87234,8,41,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,HORRELL HILL ELEMENTARY SCHOOL,HOPKINS,SC,33.95115,-80.84241,8,41,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,HYATT PARK ELEMENTARY SCHOOL,COLUMBIA,SC,34.0416,-81.03841,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,LOGAN ELEMENTARY,COLUMBIA,SC,34.02679,-81.0556,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,MILL CREEK ELEMENTARY,COLUMBIA,SC,33.95696,-80.91919,2,21,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,A C MOORE ELEMENTARY,COLUMBIA,SC,33.98733,-81.01032,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,S KILBOURNE EL,COLUMBIA,SC,33.97387,-80.98981,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,SATCHEL FORD ROAD ELEMENTARY,COLUMBIA,SC,34.03486,-80.97114,4,21,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,WILLIAM S. SANDEL ELEMENTARY,COLUMBIA,SC,34.04282,-81.10227,4,21,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,H. B. RHAME ELEMENTARY SCHOOL,COLUMBIA,SC,34.02756,-81.08384,4,21,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,JOHN P THOMAS ELEMENTARY,COLUMBIA,SC,34.06437,-81.0185,4,21,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,WEBBER SCHOOL,EASTOVER,SC,33.8824,-80.68661,8,42,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,W A PERRY MIDDLE SCHOOL,COLUMBIA,SC,34.03056,-81.01282,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,COLUMBIA HIGH SCHOOL,COLUMBIA,SC,34.04886,-81.09096,4,21,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,DREHER HIGH SCHOOL,COLUMBIA,SC,33.99742,-80.99291,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,EAU CLAIRE HIGH SCHOOL,COLUMBIA,SC,34.04761,-81.04322,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,A C FLORA HIGH,COLUMBIA,SC,34.0289,-80.9986,2,12,1,,,
4.50336E+11,4503360,RICHLAND COUNTY SCHOOL DISTRICT 01,C A JOHNSON PREPARATORY ACADEMY,COLUMBIA,SC,34.02287,-81.01773,2,12,1,,,
