contaminant_name,media,site_name,epa_id,GEOID,tract_latitude,tract_longitude,lat,lon
TETRAHYDROFURAN,Surface Water,"PARA-CHEM SOUTHERN, INC.",SCD002601656,45045003011,+34.7317039,-082.2349019,34.7370639,-82.2542834
TOLUENE,Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,45045003011,+34.7317039,-082.2349019,34.7370639,-82.2542834
TOLUENE,Sludge,"PARA-CHEM SOUTHERN, INC.",SCD002601656,45045003011,+34.7317039,-082.2349019,34.7370639,-82.2542834
TOLUENE,Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,45045003011,+34.7317039,-082.2349019,34.7370639,-82.2542834
"TRANS-1,2-DICHLOROETHENE",Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,45045003011,+34.7317039,-082.2349019,34.7370639,-82.2542834
"TRANS-1,2-DICHLOROETHENE",Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,45045003011,+34.7317039,-082.2349019,34.7370639,-82.2542834
TRICHLOROETHENE,Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,45045003011,+34.7317039,-082.2349019,34.7370639,-82.2542834
TRICHLOROETHENE,Sludge,"PARA-CHEM SOUTHERN, INC.",SCD002601656,45045003011,+34.7317039,-082.2349019,34.7370639,-82.2542834
TRICHLOROETHENE,Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,45045003011,+34.7317039,-082.2349019,34.7370639,-82.2542834
XYLENE (MIXED ISOMERS),Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,45045003011,+34.7317039,-082.2349019,34.7370639,-82.2542834
ZINC,Groundwater,"PARA-CHEM SOUTHERN, INC.",SCD002601656,45045003011,+34.7317039,-082.2349019,34.7370639,-82.2542834
ZINC,Soil,"PARA-CHEM SOUTHERN, INC.",SCD002601656,45045003011,+34.7317039,-082.2349019,34.7370639,-82.2542834
ZINC,Surface Water,"PARA-CHEM SOUTHERN, INC.",SCD002601656,45045003011,+34.7317039,-082.2349019,34.7370639,-82.2542834
ALPHA-CHLORDANE,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
ALPHA-HEXACHLOROCYCLOHEXANE,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
ALUMINUM,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
ANTIMONY,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
AROCLOR 1260,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
ARSENIC,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
ARSENIC,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
BARIUM,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
BETA-HEXACHLOROCYCLOHEXANE,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
CADMIUM,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
CHROMIUM,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
COPPER,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
COPPER,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
GAMMA-CHLORDANE,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE),Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
IRON,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
LEAD,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
LEAD,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
MANGANESE,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
MERCURY,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
MERCURY,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
NICKEL,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
"P,P'-DDD",Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
"P,P'-DDD",Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
"P,P'-DDE",Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
"P,P'-DDE",Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
"P,P'-DDT",Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
"P,P'-DDT",Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
POLYCYCLIC AROMATIC HYDROCARBONS (PAHS),Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
POLYCYCLIC AROMATIC HYDROCARBONS (PAHS),Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
SELENIUM,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
SILVER,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
VANADIUM,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
ZINC,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
ALPHA-CHLORDANE,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
ANTIMONY,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
ARSENIC,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
ARSENIC,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
BIS(2-ETHYLHEXYL)PHTHALATE,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
BIS(2-ETHYLHEXYL)PHTHALATE,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
CADMIUM,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
CHLOROFORM,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
CHROMIUM,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
COPPER,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
DI-N-OCTYL PHTHALATE,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
GAMMA-CHLORDANE,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
IRON,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
IRON,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
LEAD,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
LEAD,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
MANGANESE,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
MANGANESE,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
MERCURY,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
MERCURY,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
NICKEL,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
NICKEL,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
"P,P'-DDE",Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
"P,P'-DDT",Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
PENTACHLOROPHENOL,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
PENTACHLOROPHENOL,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
ZINC,Sediment,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
ZINC,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
ARSENIC,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
BENZO(B)FLUORANTHENE,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
BENZO(GHI)PERYLENE,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
BENZO(K)FLUORANTHENE,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
BENZO[A]ANTHRACENE,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
BENZO[A]PYRENE,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
CHRYSENE,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
"INDENO(1,2,3-CD)PYRENE",Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
LEAD,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
MERCURY,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
ZINC,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
ARSENIC,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
BENZO(B)FLUORANTHENE,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
BENZO(GHI)PERYLENE,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
BENZO(K)FLUORANTHENE,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
BENZO[A]ANTHRACENE,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
BENZO[A]PYRENE,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
CHRYSENE,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
"INDENO(1,2,3-CD)PYRENE",Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
LEAD,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
MERCURY,Fish Tissue,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
MERCURY,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
"P,P'-DDE",Fish Tissue,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
POLYCHLORINATED BIPHENYLS (PCBs),Fish Tissue,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
ZINC,Soil,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,SC6170022762,45013001000,+32.3175972,-080.6822133,32.3351978,-80.6923295
TRICHLOROETHENE,Groundwater,ROCHESTER PROPERTY,SCD980840698,45045003904,+34.9863586,-082.4422353,34.9676167,-82.4434548
BIS(2-ETHYLHEXYL)PHTHALATE,Groundwater,ROCHESTER PROPERTY,SCD980840698,45045003904,+34.9863586,-082.4422353,34.9676167,-82.4434548
MANGANESE,Groundwater,ROCHESTER PROPERTY,SCD980840698,45045003904,+34.9863586,-082.4422353,34.9676167,-82.4434548
TRICHLOROETHENE,Groundwater,ROCHESTER PROPERTY,SCD980840698,45045003904,+34.9863586,-082.4422353,34.9676167,-82.4434548
BENZENE,Groundwater,ROCHESTER PROPERTY,SCD980840698,45045003904,+34.9863586,-082.4422353,34.9676167,-82.4434548
BERYLLIUM,Groundwater,ROCHESTER PROPERTY,SCD980840698,45045003904,+34.9863586,-082.4422353,34.9676167,-82.4434548
BIS(2-ETHYLHEXYL)PHTHALATE,Groundwater,ROCHESTER PROPERTY,SCD980840698,45045003904,+34.9863586,-082.4422353,34.9676167,-82.4434548
BROMODICHLOROMETHANE,Groundwater,ROCHESTER PROPERTY,SCD980840698,45045003904,+34.9863586,-082.4422353,34.9676167,-82.4434548
BUTYL BENZYL PHTHALATE,Groundwater,ROCHESTER PROPERTY,SCD980840698,45045003904,+34.9863586,-082.4422353,34.9676167,-82.4434548
CHLOROFORM,Groundwater,ROCHESTER PROPERTY,SCD980840698,45045003904,+34.9863586,-082.4422353,34.9676167,-82.4434548
MANGANESE,Groundwater,ROCHESTER PROPERTY,SCD980840698,45045003904,+34.9863586,-082.4422353,34.9676167,-82.4434548
TRICHLOROETHENE,Groundwater,ROCHESTER PROPERTY,SCD980840698,45045003904,+34.9863586,-082.4422353,34.9676167,-82.4434548
CHLOROETHENE (VINYL CHLORIDE),Groundwater,ROCK HILL CHEMICAL CO.,SCD980844005,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
"CIS-1,2-DICHLOROETHENE",Groundwater,ROCK HILL CHEMICAL CO.,SCD980844005,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
MANGANESE,Groundwater,ROCK HILL CHEMICAL CO.,SCD980844005,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
TRICHLOROETHENE,Groundwater,ROCK HILL CHEMICAL CO.,SCD980844005,45091060501,+34.9325443,-081.0382008,34.9248667,-81.0250784
ARSENIC,Groundwater,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
ARSENIC,Soil,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
BERYLLIUM,Groundwater,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
BERYLLIUM,Soil,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
CADMIUM,Groundwater,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
CADMIUM,Soil,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
CHROMIUM,Groundwater,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
CHROMIUM,Soil,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
LEAD,Groundwater,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
LEAD,Soil,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
THALLIUM,Groundwater,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
THALLIUM,Soil,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
ARSENIC,Groundwater,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
ARSENIC,Soil,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
BERYLLIUM,Groundwater,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
CADMIUM,Soil,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
CHROMIUM,Groundwater,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
CHROMIUM,Soil,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
LEAD,Groundwater,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
LEAD,Soil,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
THALLIUM,Groundwater,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
THALLIUM,Soil,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
"1,1,1-TRICHLOROETHANE",Groundwater,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
"1,1,1-TRICHLOROETHANE",Soil,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
"1,1,2,2-TETRACHLOROETHANE",Groundwater,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
"1,1-DICHLOROETHANE",Groundwater,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
"1,1-DICHLOROETHENE",Groundwater,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
"1,2-DICHLOROBENZENE",Soil,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
"1,2-DICHLOROBENZENE",Solid Waste,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
"1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)",Groundwater,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
"1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)",Soil,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
2-HEXANONE,Solid Waste,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
"3,5,5-TRIMETHYLCYCLOHEX-2-EN-1-ONE",Solid Waste,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
ACETONE,Soil,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
ALUMINUM,Sludge,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
ALUMINUM,Solid Waste,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
ANTIMONY,Solid Waste,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
ARSENIC,Sludge,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
ARSENIC,Solid Waste,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
BENZENE,Groundwater,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
BENZOIC ACID,Solid Waste,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SCD003354412,45077010402,+34.9027375,-082.7107738,34.8834489,-82.7073573
